"TIME","GEO","UNIT","Value","FlagandFootnotes"
"1993","Basilicata","Personspersquarekilometre","62.8",""
"1993","Potenza","Personspersquarekilometre","62.9",""
"1993","Matera","Personspersquarekilometre","62.6",""
"1993","Calabria","Personspersquarekilometre","140.1",""
"1993","Cosenza","Personspersquarekilometre","115.9",""
"1993","Crotone","Personspersquarekilometre","105.8",""
"1993","Catanzaro","Personspersquarekilometre","162.6",""
"1993","ViboValentia","Personspersquarekilometre","158.5",""
"1993","ReggiodiCalabria","Personspersquarekilometre","185.5",""
"1993","Isole","Personspersquarekilometre","134.7",""
"1993","Sicilia","Personspersquarekilometre","196.3",""
"1993","Trapani","Personspersquarekilometre","174.8",""
"1993","Palermo","Personspersquarekilometre","249.1",""
"1993","Messina","Personspersquarekilometre","205.4",""
"1993","Agrigento","Personspersquarekilometre","158.0",""
"1993","Caltanissetta","Personspersquarekilometre","132.7",""
"1993","Enna","Personspersquarekilometre","73.5",""
"1993","Catania","Personspersquarekilometre","297.3",""
"1993","Ragusa","Personspersquarekilometre","181.3",""
"1993","Siracusa","Personspersquarekilometre","192.8",""
"1993","Sardegna","Personspersquarekilometre","69.1",""
"1993","Sassari","Personspersquarekilometre",":",""
"1993","Nuoro","Personspersquarekilometre",":",""
"1993","Cagliari","Personspersquarekilometre",":",""
"1993","Oristano","Personspersquarekilometre",":",""
"1993","Olbia-Tempio","Personspersquarekilometre",":",""
"1993","Ogliastra","Personspersquarekilometre",":",""
"1993","MedioCampidano","Personspersquarekilometre",":",""
"1993","Carbonia-Iglesias","Personspersquarekilometre",":",""
"1994","Italy","Personspersquarekilometre","192.6",""
"1994","Nord-Ovest","Personspersquarekilometre","265.1",""
"1994","Piemonte","Personspersquarekilometre","171.7",""
"1994","Torino","Personspersquarekilometre","329.5",""
"1994","Vercelli","Personspersquarekilometre","89.0",""
"1994","Biella","Personspersquarekilometre","212.3",""
"1994","Verbano-Cusio-Ossola","Personspersquarekilometre","75.3",""
"1994","Novara","Personspersquarekilometre","259.9",""
"1994","Cuneo","Personspersquarekilometre","80.3",""
"1994","Asti","Personspersquarekilometre","138.3",""
"1994","Alessandria","Personspersquarekilometre","124.4",""
"1994","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","36.0",""
"1994","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","36.0",""
"1994","Liguria","Personspersquarekilometre","309.0",""
"1994","Imperia","Personspersquarekilometre","185.5",""
"1994","Savona","Personspersquarekilometre","185.2",""
"1994","Genova","Personspersquarekilometre","514.0",""
"1994","LaSpezia","Personspersquarekilometre","260.4",""
"1994","Lombardia","Personspersquarekilometre","389.1",""
"1994","Varese","Personspersquarekilometre","719.9",""
"1994","Como","Personspersquarekilometre","443.5",""
"1994","Lecco","Personspersquarekilometre","401.7",""
"1994","Sondrio","Personspersquarekilometre","55.9",""
"1994","Bergamo","Personspersquarekilometre","346.9",""
"1994","Brescia","Personspersquarekilometre","235.5",""
"1994","Pavia","Personspersquarekilometre","171.5",""
"1994","Lodi","Personspersquarekilometre","252.2",""
"1994","Cremona","Personspersquarekilometre","194.0",""
"1994","Mantova","Personspersquarekilometre","166.4",""
"1994","Milano","Personspersquarekilometre",":",""
"1994","MonzaedellaBrianza","Personspersquarekilometre",":",""
"1994","Nord-Est","Personspersquarekilometre",":",""
"1994","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","60.4",""
"1994","Bolzano-Bozen","Personspersquarekilometre","60.4",""
"1994","ProvinciaAutonomadiTrento","Personspersquarekilometre","74.1",""
"1994","Trento","Personspersquarekilometre","74.1",""
"1994","Veneto","Personspersquarekilometre","250.8",""
"1994","Verona","Personspersquarekilometre","275.8",""
"1994","Vicenza","Personspersquarekilometre","281.6",""
"1994","Belluno","Personspersquarekilometre","58.8",""
"1994","Treviso","Personspersquarekilometre","313.1",""
"1994","Venezia","Personspersquarekilometre","374.3",""
"1994","Padova","Personspersquarekilometre","392.7",""
"1994","Rovigo","Personspersquarekilometre","144.3",""
"1994","Friuli-VeneziaGiulia","Personspersquarekilometre","157.1",""
"1994","Pordenone","Personspersquarekilometre","127.2",""
"1994","Udine","Personspersquarekilometre","109.8",""
"1994","Gorizia","Personspersquarekilometre","301.6",""
"1994","Trieste","Personspersquarekilometre","1208.7",""
"1994","Emilia-Romagna","Personspersquarekilometre",":",""
"1994","Piacenza","Personspersquarekilometre","106.4",""
"1994","Parma","Personspersquarekilometre","117.1",""
"1994","Reggionell'Emilia","Personspersquarekilometre","189.2",""
"1994","Modena","Personspersquarekilometre","230.9",""
"1994","Bologna","Personspersquarekilometre","246.7",""
"1994","Ferrara","Personspersquarekilometre","139.4",""
"1994","Ravenna","Personspersquarekilometre","194.4",""
"1994","Forlì-Cesena","Personspersquarekilometre","149.3",""
"1994","Rimini","Personspersquarekilometre",":",""
"1994","Centro(IT)","Personspersquarekilometre",":",""
"1994","Toscana","Personspersquarekilometre","154.9",""
"1994","Massa-Carrara","Personspersquarekilometre","177.2",""
"1994","Lucca","Personspersquarekilometre","216.8",""
"1994","Pistoia","Personspersquarekilometre","277.8",""
"1994","Firenze","Personspersquarekilometre","274.7",""
"1994","Prato","Personspersquarekilometre","605.4",""
"1994","Livorno","Personspersquarekilometre","277.5",""
"1994","Pisa","Personspersquarekilometre","160.1",""
"1994","Arezzo","Personspersquarekilometre","98.7",""
"1994","Siena","Personspersquarekilometre","66.1",""
"1994","Grosseto","Personspersquarekilometre","48.5",""
"1994","Umbria","Personspersquarekilometre","98.5",""
"1994","Perugia","Personspersquarekilometre","96.0",""
"1994","Terni","Personspersquarekilometre","105.9",""
"1994","Marche","Personspersquarekilometre",":",""
"1994","PesaroeUrbino","Personspersquarekilometre",":",""
"1994","Ancona","Personspersquarekilometre","229.8",""
"1994","Macerata","Personspersquarekilometre","107.4",""
"1994","AscoliPiceno","Personspersquarekilometre",":",""
"1994","Fermo","Personspersquarekilometre",":",""
"1994","Lazio","Personspersquarekilometre","305.3",""
"1994","Viterbo","Personspersquarekilometre","82.0",""
"1994","Rieti","Personspersquarekilometre","53.5",""
"1994","Roma","Personspersquarekilometre","714.9",""
"1994","Latina","Personspersquarekilometre","219.0",""
"1994","Frosinone","Personspersquarekilometre","149.2",""
"1994","Sud","Personspersquarekilometre","194.1",""
"1994","Abruzzo","Personspersquarekilometre","117.5",""
"1994","L'Aquila","Personspersquarekilometre","59.4",""
"1994","Teramo","Personspersquarekilometre","147.2",""
"1994","Pescara","Personspersquarekilometre","242.2",""
"1994","Chieti","Personspersquarekilometre","150.5",""
"1994","Molise","Personspersquarekilometre","75.3",""
"1994","Isernia","Personspersquarekilometre","60.9",""
"1994","Campobasso","Personspersquarekilometre","82.9",""
"1994","Campania","Personspersquarekilometre","424.2",""
"1994","Caserta","Personspersquarekilometre","319.5",""
"1994","Benevento","Personspersquarekilometre","143.9",""
"1994","Napoli","Personspersquarekilometre","2620.9",""
"1994","Avellino","Personspersquarekilometre","159.0",""
"1994","Salerno","Personspersquarekilometre","222.0",""
"1994","Puglia","Personspersquarekilometre","211.1",""
"1994","Taranto","Personspersquarekilometre","243.6",""
"1994","Brindisi","Personspersquarekilometre","224.7",""
"1994","Lecce","Personspersquarekilometre","292.4",""
"1994","Foggia","Personspersquarekilometre",":",""
"1994","Bari","Personspersquarekilometre",":",""
"1994","Barletta-Andria-Trani","Personspersquarekilometre",":",""
"1994","Basilicata","Personspersquarekilometre","62.8",""
"1994","Potenza","Personspersquarekilometre","62.9",""
"1994","Matera","Personspersquarekilometre","62.5",""
"1994","Calabria","Personspersquarekilometre","140.1",""
"1994","Cosenza","Personspersquarekilometre","116.0",""
"1994","Crotone","Personspersquarekilometre","105.7",""
"1994","Catanzaro","Personspersquarekilometre","162.6",""
"1994","ViboValentia","Personspersquarekilometre","158.3",""
"1994","ReggiodiCalabria","Personspersquarekilometre","185.5",""
"1994","Isole","Personspersquarekilometre","134.9",""
"1994","Sicilia","Personspersquarekilometre","196.8",""
"1994","Trapani","Personspersquarekilometre","175.1",""
"1994","Palermo","Personspersquarekilometre","250.0",""
"1994","Messina","Personspersquarekilometre","205.9",""
"1994","Agrigento","Personspersquarekilometre","157.5",""
"1994","Caltanissetta","Personspersquarekilometre","133.0",""
"1994","Enna","Personspersquarekilometre","73.4",""
"1994","Catania","Personspersquarekilometre","298.7",""
"1994","Ragusa","Personspersquarekilometre","182.1",""
"1994","Siracusa","Personspersquarekilometre","193.0",""
"1994","Sardegna","Personspersquarekilometre","69.1",""
"1994","Sassari","Personspersquarekilometre",":",""
"1994","Nuoro","Personspersquarekilometre",":",""
"1994","Cagliari","Personspersquarekilometre",":",""
"1994","Oristano","Personspersquarekilometre",":",""
"1994","Olbia-Tempio","Personspersquarekilometre",":",""
"1994","Ogliastra","Personspersquarekilometre",":",""
"1994","MedioCampidano","Personspersquarekilometre",":",""
"1994","Carbonia-Iglesias","Personspersquarekilometre",":",""
"1995","Italy","Personspersquarekilometre","192.6",""
"1995","Nord-Ovest","Personspersquarekilometre","264.8",""
"1995","Piemonte","Personspersquarekilometre","171.2",""
"1995","Torino","Personspersquarekilometre","327.9",""
"1995","Vercelli","Personspersquarekilometre","88.7",""
"1995","Biella","Personspersquarekilometre","211.9",""
"1995","Verbano-Cusio-Ossola","Personspersquarekilometre","75.1",""
"1995","Novara","Personspersquarekilometre","260.6",""
"1995","Cuneo","Personspersquarekilometre","80.4",""
"1995","Asti","Personspersquarekilometre","138.2",""
"1995","Alessandria","Personspersquarekilometre","124.0",""
"1995","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","36.1",""
"1995","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","36.1",""
"1995","Liguria","Personspersquarekilometre","306.8",""
"1995","Imperia","Personspersquarekilometre","184.7",""
"1995","Savona","Personspersquarekilometre","184.3",""
"1995","Genova","Personspersquarekilometre","509.4",""
"1995","LaSpezia","Personspersquarekilometre","259.2",""
"1995","Lombardia","Personspersquarekilometre","389.4",""
"1995","Varese","Personspersquarekilometre","720.6",""
"1995","Como","Personspersquarekilometre","444.4",""
"1995","Lecco","Personspersquarekilometre","403.4",""
"1995","Sondrio","Personspersquarekilometre","56.0",""
"1995","Bergamo","Personspersquarekilometre","350.2",""
"1995","Brescia","Personspersquarekilometre","236.4",""
"1995","Pavia","Personspersquarekilometre","171.3",""
"1995","Lodi","Personspersquarekilometre","253.7",""
"1995","Cremona","Personspersquarekilometre","194.4",""
"1995","Mantova","Personspersquarekilometre","166.3",""
"1995","Milano","Personspersquarekilometre",":",""
"1995","MonzaedellaBrianza","Personspersquarekilometre",":",""
"1995","Nord-Est","Personspersquarekilometre",":",""
"1995","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","60.7",""
"1995","Bolzano-Bozen","Personspersquarekilometre","60.7",""
"1995","ProvinciaAutonomadiTrento","Personspersquarekilometre","74.4",""
"1995","Trento","Personspersquarekilometre","74.4",""
"1995","Veneto","Personspersquarekilometre","251.0",""
"1995","Verona","Personspersquarekilometre","275.5",""
"1995","Vicenza","Personspersquarekilometre","282.6",""
"1995","Belluno","Personspersquarekilometre","58.7",""
"1995","Treviso","Personspersquarekilometre","314.5",""
"1995","Venezia","Personspersquarekilometre","372.8",""
"1995","Padova","Personspersquarekilometre","393.5",""
"1995","Rovigo","Personspersquarekilometre","143.9",""
"1995","Friuli-VeneziaGiulia","Personspersquarekilometre","156.7",""
"1995","Pordenone","Personspersquarekilometre","127.3",""
"1995","Udine","Personspersquarekilometre","109.7",""
"1995","Gorizia","Personspersquarekilometre","300.9",""
"1995","Trieste","Personspersquarekilometre","1197.7",""
"1995","Emilia-Romagna","Personspersquarekilometre",":",""
"1995","Piacenza","Personspersquarekilometre","106.0",""
"1995","Parma","Personspersquarekilometre","116.9",""
"1995","Reggionell'Emilia","Personspersquarekilometre","190.1",""
"1995","Modena","Personspersquarekilometre","231.2",""
"1995","Bologna","Personspersquarekilometre","246.4",""
"1995","Ferrara","Personspersquarekilometre","138.6",""
"1995","Ravenna","Personspersquarekilometre","194.1",""
"1995","Forlì-Cesena","Personspersquarekilometre","149.4",""
"1995","Rimini","Personspersquarekilometre",":",""
"1995","Centro(IT)","Personspersquarekilometre",":",""
"1995","Toscana","Personspersquarekilometre","154.6",""
"1995","Massa-Carrara","Personspersquarekilometre","176.8",""
"1995","Lucca","Personspersquarekilometre","216.4",""
"1995","Pistoia","Personspersquarekilometre","278.0",""
"1995","Firenze","Personspersquarekilometre","273.4",""
"1995","Prato","Personspersquarekilometre","604.5",""
"1995","Livorno","Personspersquarekilometre","276.4",""
"1995","Pisa","Personspersquarekilometre","159.9",""
"1995","Arezzo","Personspersquarekilometre","98.7",""
"1995","Siena","Personspersquarekilometre","66.1",""
"1995","Grosseto","Personspersquarekilometre","48.3",""
"1995","Umbria","Personspersquarekilometre","98.6",""
"1995","Perugia","Personspersquarekilometre","96.2",""
"1995","Terni","Personspersquarekilometre","105.6",""
"1995","Marche","Personspersquarekilometre",":",""
"1995","PesaroeUrbino","Personspersquarekilometre",":",""
"1995","Ancona","Personspersquarekilometre","230.2",""
"1995","Macerata","Personspersquarekilometre","107.5",""
"1995","AscoliPiceno","Personspersquarekilometre",":",""
"1995","Fermo","Personspersquarekilometre",":",""
"1995","Lazio","Personspersquarekilometre","305.4",""
"1995","Viterbo","Personspersquarekilometre","82.4",""
"1995","Rieti","Personspersquarekilometre","53.6",""
"1995","Roma","Personspersquarekilometre","713.2",""
"1995","Latina","Personspersquarekilometre","220.0",""
"1995","Frosinone","Personspersquarekilometre","150.4",""
"1995","Sud","Personspersquarekilometre","194.3",""
"1995","Abruzzo","Personspersquarekilometre","117.6",""
"1995","L'Aquila","Personspersquarekilometre","59.5",""
"1995","Teramo","Personspersquarekilometre","147.6",""
"1995","Pescara","Personspersquarekilometre","242.4",""
"1995","Chieti","Personspersquarekilometre","150.6",""
"1995","Molise","Personspersquarekilometre","75.2",""
"1995","Isernia","Personspersquarekilometre","60.8",""
"1995","Campobasso","Personspersquarekilometre","82.7",""
"1995","Campania","Personspersquarekilometre","425.3",""
"1995","Caserta","Personspersquarekilometre","321.5",""
"1995","Benevento","Personspersquarekilometre","143.7",""
"1995","Napoli","Personspersquarekilometre","2628.0",""
"1995","Avellino","Personspersquarekilometre","158.7",""
"1995","Salerno","Personspersquarekilometre","222.4",""
"1995","Puglia","Personspersquarekilometre","211.3",""
"1995","Taranto","Personspersquarekilometre","243.6",""
"1995","Brindisi","Personspersquarekilometre","224.6",""
"1995","Lecce","Personspersquarekilometre","292.3",""
"1995","Foggia","Personspersquarekilometre",":",""
"1995","Bari","Personspersquarekilometre",":",""
"1995","Barletta-Andria-Trani","Personspersquarekilometre",":",""
"1995","Basilicata","Personspersquarekilometre","62.7",""
"1995","Potenza","Personspersquarekilometre","62.9",""
"1995","Matera","Personspersquarekilometre","62.4",""
